GEN | [Survival] | Text: All warranties and representations (as of the date such warranties and representations were made) made herein or in any certificate or other instrument delivered by it or on its behalf under this Agreement shall be considered to have been relied upon by the parties hereto and shall survive the amendment of the Original Warrants and the issuance of the Additional Warrants. This Agreement shall inure to the benefit of and be binding upon the successors and permitted assigns of each of the parties; provided, however, that the Company may not assign this Agreement or the obligations and rights of the Company hereunder without the prior written consent of the Holder, unless otherwise provided in the governing law or regulations.
GEN | [Severability] | Text: In the event any payment or other provision of this Agreement should be held invalid, illegal or unenforceable in any jurisdiction, the Parties shall negotiate in good faith a valid, legal and enforceable substitute provision that most nearly reflects the original intent of the Parties and all other provisions of this Agreement shall remain in full force and effect in such jurisdiction. Such invalidity, illegality or unenforceability shall not affect the validity, legality or enforceability of such payment or other provision in any other jurisdiction. In the event a Party seeks to avoid a payment or other provision of this Agreement by asserting that such provision is invalid, illegal or otherwise unenforceable, the other Party shall have the right to terminate this Agreement upon written notice to the asserting Party, unless such assertion is eliminated and the effect of such assertion cured within the period of thirty (30) days. Any termination in accordance with the foregoing shall be deemed a termination pursuant to Section 11.3 if the Party who made the assertion was DRL, and shall be deemed a termination under Section 11.2 by reason of a breach by XenoPort, if XenoPort is the Party who made such assertion.
GEN | [Enforcements] | Text: Administrative Agent may enforce, on behalf of Lenders, the obligations of the Indemnitor without first resorting to or exhausting any security or collateral or without first having recourse to the Notes, the Mortgages, or any other Loan Document or any of the Mortgaged Property, through foreclosure proceedings or otherwise, provided, however, that nothing herein shall inhibit or prevent Administrative Agent, on behalf of Lenders, from suing on the Notes, foreclosing, or exercising any power of sale under, the Mortgages, or exercising any other rights and remedies it may have under the Loan Documents, without the necessity of an Event of Default having occurred.
GEN | [Survival] | Text: Termination or expiration of this Agreement will not relieve either Party of any liability which accrued hereunder prior to the effective date of such termination, nor preclude either Party from pursuing all rights and remedies it may have hereunder at law or in equity with respect to any breach of this Agreement, nor prejudice either Party's right to obtain performance of any obligation arising hereunder. Section 1.1 (Definitions), Section 4.5 (Financial Records), Article 6 (Financial Terms), Article 7 (Confidentiality), Section 8.1 (Assignment and License Back of Data), Article 9 (Intellectual Property), Article 15 (Termination), Article 16 (Warranties and Disclaimers), Article 17 (Indemnification, Liability and Insurance), and Article 18 (Miscellaneous) shall survive any termination or expiration of this Agreement. In addition, any other provisions which by their nature are understood to survive the termination or expiration of this Agreement shall so survive, and the Parties' obligations under Article 6 (Financial Terms) shall continue to govern the Parties' financial dealings.
GEN | [Enforcements] | Text: Indemnified Parties may enforce the obligations of Indemnitor without first resorting to or exhausting any security or collateral or without first having recourse to the Note, the Loan Agreement, the Security Instrument, or any other Loan Documents or any of the Property, through foreclosure proceedings or otherwise, provided, however, that nothing herein shall inhibit or prevent Indemnitee from suing on the Note, foreclosing, or exercising any power of sale under, the Security Instrument, or exercising any other rights and remedies thereunder. This Agreement is not collateral or security for the debt of Borrower pursuant to the Loan, unless Indemnitee expressly elects in writing to make this Agreement additional collateral or security for the debt of Borrower pursuant to the Loan, which Indemnitee is entitled to do in its sole and absolute discretion. It is not necessary for an Event of Default to have occurred pursuant to and as defined in the Security Instrument or the Loan Agreement for Indemnified Parties to exercise their rights pursuant to this Agreement. Notwithstanding any provision of the Loan Agreement (including, without limitation, Section 11.22 thereof), the obligations pursuant to this Agreement are exceptions to any non-recourse or exculpation provision of the Loan Agreement; Indemnitor is fully and personally liable for such obligations, and such liability is not limited to the original or amortized principal balance of the Loan or the value of the Property, and Indemnified Parties may enforce the obligations of Indemnitor without first resorting to or exhausting any security or collateral or without first having recourse to the Note, the Loan Agreement, the Security Instrument, or any other Loan Documents or any of the Property, through foreclosure proceedings or otherwise.
GEN | [Enforcements] | Text: Indemnified Parties may enforce the obligations of Indemnitors without first resorting to or exhausting any security or collateral or without first having recourse to any other Transaction Documents or any of the Collateral, through foreclosure proceedings or otherwise, provided, however, that nothing herein shall inhibit or prevent Lender from suing on the Note, foreclosing, or exercising any power of sale or other rights and remedies under the Transaction Documents. This Agreement is not collateral or security for the Indebtedness of an Indemnitor pursuant to the Loan, unless Lender elects in writing to make this Agreement additional collateral or security for the Indebtedness of an Indemnitor pursuant to the Loan, which Lender is entitled to do in its sole and absolute discretion. It is not necessary for an Event of Default to have occurred for Indemnified Parties to exercise their rights pursuant to this Agreement. Notwithstanding any provision of the Loan Agreement, the obligations pursuant to this Agreement are exceptions to any non-recourse or exculpation provision, if any, contained in the Transaction Documents; Indemnitor is fully and personally liable for such obligations, and such liability is not limited to the original or amortized principal balance of the Loan or the value of the Collateral, and the Indemnified Parties may enforce the obligations of the Indemnitors without prior notice to the Lender.
GEN | [Entire Agreements] | Text: This Agreement and the Exhibits and Schedules attached hereto, together with the Confidentiality Agreement, contain the final and entire agreement between the Parties hereto with respect to the transactions contemplated hereby and are intended to be an integration of all prior negotiations and understandings, and without limitation supersede that certain Letter of Intent dated August 14, 2017. Steadfast, Blackstone and their agents shall not be bound by any terms, conditions, statements, warranties or representations, oral or written, not contained herein. No change or modifications to this Agreement shall be valid unless the same is in writing and signed by the Parties hereto. Each Party reserves the right to waive any of the terms or conditions of this Agreement which are for their respective benefit and to consummate the transaction contemplated by this Agreement in accordance with the terms and conditions of this Agreement which have not been so waived. Any such waiver must be in writing signed by the Party for whose benefit the provision is being waived. No failure of either Party to exercise any power given such Party hereunder or to insist upon strict compliance by either Party with its obligations hereunder, and no custom or practice of the Parties at variance with the terms hereof, shall constitute a waiver of any Party's right to demand exact compliance with the terms hereof, provided that the Parties shall not be precluded from seeking injunctive relief in the event of a breach of this Agreement.
GEN | [Amendments] | Text: The Company may modify, amend or waive the terms of this Agreement prospectively or retroactively, but no such modification, amendment or waiver shall impair the rights of the Participant without his or her consent, except as required by applicable law, NASDAQ or stock exchange rules, tax rules or accounting rules. Any provision for the benefit of the Company contained in this Agreement may be waived, either generally or in any particular instance, by the Board of Directors (or a committee thereof) of the Company, provided that such waiver is not inconsistent with the terms of this Agreement.
GEN | [Amendments] | Text: This Agreement may not be amended or modified unless in writing by all of the parties hereto, subject to the approval of the Placement Agent and the Closing Agent with respect to any such amendments or modifications relating to the Closing or upon which the Placement Agent and/or Closing Agent is entitled to rely, and no condition herein (express or implied) may be waived unless waived in writing by each party whom the condition is meant to benefit. The failure by any party to exercise any right or remedy under this Agreement or otherwise, or delay by a party in exercising such right or remedy, shall not operate as a waiver thereof. Any amendment to this Agreement made in conformity with the provisions of this Section 9(h) shall be binding on the Purchasers and all holders of the Notes purchased under this Agreement, as applicable, and shall be effective as of the date of such amendment.
GEN | [Amendments] | Text: No provision of this Agreement may be waived, amended, supplemented, or modified, unless such waiver, amendment, supplement, or modification is in writing and signed by the authorized representative of the Party against whom it is sought to enforce such waiver, amendment, supplement, or modification, and is dated and notarized.
GEN | [Enforcements] | Text: (i) The Corporation has all requisite corporate power and authority to enter into and perform this Agreement, the Note and to consummate the transactions contemplated hereby and thereby and to issue the Securities, in accordance with the terms hereof and thereof, (ii) the execution and delivery of this Agreement, the Note by the Corporation and the consummation by it of the transactions contemplated hereby and thereby (including without limitation, the issuance of the Note and the issuance and reservation for issuance of the Conversion Shares issuable upon conversion or exercise thereof) have been duly authorized by the Corporation's Board of Directors and,, other than the consent to the Increase by the majority of its shareholders, no further consent or authorization of the Corporation, its Board of Directors, or its shareholders is required, (iii) this Agreement has been duly executed and delivered by the Corporation by its authorized representative, and such authorized representative is the true and official representative with authority to sign this Agreement and the other documents executed in connection herewith and bind the Corporation accordingly, and (iv) this Agreement constitutes, and upon execution and delivery by the Corporation of the Note, each of such instruments will constitute, a legal, valid and binding obligation of the Corporation enforceable against the Corporation in accordance with its terms.
GEN | [Costs] | Text: As of the Amendment No. 7 Effective Date, except as otherwise expressly stated in this Amendment No. 7, GSK shall be solely responsible for, and will undertake to conduct, all further Development and Manufacturing of the HBV Lead Compound.
GEN | [Survival] | Text: The express representations and warranties made in this Agreement by Seller shall not merge into any instrument of conveyance delivered at the Closing and all of the representations and warranties made in this Agreement by Seller shall survive the Closing for a period of six (6) months (the "Survival Period"); provided, however, that any action, suit or proceeding with respect to the truth, accuracy or completeness of such representations and warranties shall be commenced, if at all, to the extent Purchaser provided notice to Seller of such claim on or before the date which is six (6) months after the date of the Closing, and, if Purchaser does not provide such notice to Seller on or before the date that is six (6) months after the date of Closing, then any action, suit or proceeding relating thereto shall be void and of no force or effect, unless the parties agree in writing to extend the Survival Period. The terms and provisions of this Section 6.3 shall survive the Closing.
GEN | [Amendments] | Text: This Release shall not be altered, amended, or modified except by written instrument executed by the Company and the Executive, or by a subsequent written agreement between the parties.
GEN | [Amendments] | Text: The Company may modify, amend or waive the terms of this Agreement prospectively or retroactively, but no such modification, amendment or waiver shall impair the rights of the Participant without his or her consent, except as required by applicable law, NASDAQ or stock exchange rules, tax rules or accounting rules. Any provision for the benefit of the Company contained in this Agreement may be waived, either generally or in any particular instance, by the Board (or a committee thereof), provided that such waiver is not inconsistent with the terms of this Agreement.
GEN | [Amendments] | Text: Here is a valid variation of the original text:

Neither this Agreement nor any other Loan Document nor any provision hereof or thereof may be waived, amended or modified except (x) pursuant to an Increased Commitment Supplement executed in accordance with the terms and conditions of Section 2.21 which only needs to be signed by the Borrowers, the Administrative Agent and the Lenders increasing or providing new Revolving Commitments thereunder and (y) in the case of this Agreement and any circumstance other than as described in clause (x), pursuant to an agreement or agreements in writing entered into by IHS, the Borrowers and the Required Lenders or, in the case of any other Loan Document, pursuant to an agreement or agreements in writing entered into by the Administrative Agent and the Loan Party or Loan Parties that are parties thereto, in each case with the consent of the Required Lenders; provided that no such agreement shall (i) increase the Commitment of any Lender without the written consent of such Lender, (ii) reduce the principal amount of any Loan or LC Disbursement or reduce the rate of interest thereon, or reduce any fees payable hereunder, without the written consent of each Lender affected thereby, (iii) postpone the scheduled date of payment of the principal amount of any Loan or LC Disbursement, or any interest thereon, or any fees payable hereunder, or reduce the amount of, waive or excuse any such payment, or postpone the scheduled date of expiration of any Commitment, without the written consent of each Lender affected thereby, (iv) change Section 2.18(d), (e), (f) or (g) in a manner that would alter the pro rata sharing of payments required thereby, without the written consent of each Lender, (v) change any of the provisions of this Section or the definition of “Required Lenders
GEN | [Enforceability] | Text: For any reason, this Repurchase Agreement at any time shall not be in full force and effect or ceases to be enforceable in accordance with its terms, or any Lien granted pursuant thereto, or any Person (other than Buyer) shall contest the validity, enforceability, perfection, or priority of any Lien granted thereto, or any party thereto (other than Buyer) shall seek to disavow, terminate, limit, or reduce its obligations hereunder.
GEN | [Amendments] | Text: Here is a legal text variation that preserves exact legal semantics:

All rights and remedies hereunder and under the Indenture and the other Transaction Documents are cumulative and not alternative, and the Trustee or the Noteholders may proceed in any order from time to time against the Issuer, the Guarantor or any other guarantor of all or any part of the Obligations and their respective assets. Neither the Trustee nor the Noteholders shall have any obligation to proceed at any time or in any manner against, or exhaust any or all of the Trustee's or the Noteholders' rights against, the Issuer or any other guarantor of all or any part of the Obligations prior to proceeding against the Guarantor hereunder. No failure or delay on the part of the Trustee or the Noteholders in the exercise of any power, right or privilege shall impair such power, right or privilege or be construed to be a waiver of any default or acquiescence therein, nor shall any single or partial exercise of any such power, right or privilege preclude other or further exercise thereof or of any other right, power or privilege. No amendment, modification or waiver of any provision of this Guarantee, or consent to any departure by the Guarantor therefrom, shall be effective unless the same shall be in writing and signed by the Trustee and the Guarantor, and such written consent or waiver shall be effective only in the specific instance and for the specific purpose for which it was given, and shall not be deemed to be a precedent for any future instances or purposes.
