method,iteration,f1,tail_f1,accuracy,tail_f1_available,performance_score,lambda_t,normalized_cost,total_cost,human_cost,generation_cost,verification_cost,synthetic_processing_cost,human_labels,llm_generation_requests,llm_valid_generated,llm_verification_requests,synthetic_accepted,utility,run_log,random_seed,head_f1
Passive,17,0.5008,0.5008,0.5649,False,0.5008,0.37000000000000005,0.5010845986984815,924.0,924.0,0.0,0.0,0.0,924,0,0,0,0,0.3153986984815618,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,18,0.5169,0.5169,0.5844,False,0.5169,0.38,0.5227765726681128,964.0,964.0,0.0,0.0,0.0,964,0,0,0,0,0.31824490238611713,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,19,0.5372,0.5372,0.6058,False,0.5372,0.39,0.544468546637744,1004.0,1004.0,0.0,0.0,0.0,1004,0,0,0,0,0.3248572668112798,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,20,0.545,0.545,0.6123,False,0.545,0.4,0.5661605206073753,1044.0,1044.0,0.0,0.0,0.0,1044,0,0,0,0,0.31853579175704994,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,21,0.5519,0.5519,0.6195,False,0.5519,0.41,0.5878524945770065,1084.0,1084.0,0.0,0.0,0.0,1084,0,0,0,0,0.31088047722342727,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,22,0.5488,0.5488,0.6188,False,0.5488,0.42000000000000004,0.6095444685466378,1124.0,1124.0,0.0,0.0,0.0,1124,0,0,0,0,0.29279132321041207,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,23,0.5812,0.5812,0.6461,False,0.5812,0.43,0.631236442516269,1164.0,1164.0,0.0,0.0,0.0,1164,0,0,0,0,0.3097683297180044,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,24,0.5816,0.5816,0.6494,False,0.5816,0.44000000000000006,0.6529284164859002,1204.0,1204.0,0.0,0.0,0.0,1204,0,0,0,0,0.2943114967462039,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,25,0.5948,0.5948,0.661,False,0.5948,0.45,0.6746203904555315,1244.0,1244.0,0.0,0.0,0.0,1244,0,0,0,0,0.29122082429501084,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,26,0.6023,0.6023,0.6662,False,0.6023,0.45999999999999996,0.6963123644251626,1284.0,1284.0,0.0,0.0,0.0,1284,0,0,0,0,0.28199631236442513,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,27,0.6224,0.6224,0.6812,False,0.6224,0.47000000000000003,0.7180043383947939,1324.0,1324.0,0.0,0.0,0.0,1324,0,0,0,0,0.2849379609544468,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,28,0.6538,0.6538,0.7078,False,0.6538,0.48,0.7396963123644251,1364.0,1364.0,0.0,0.0,0.0,1364,0,0,0,0,0.298745770065076,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,29,0.673,0.673,0.7234,False,0.673,0.49000000000000005,0.7613882863340564,1404.0,1404.0,0.0,0.0,0.0,1404,0,0,0,0,0.29991973969631236,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,30,0.6806,0.6806,0.7331,False,0.6806,0.5,0.7830802603036876,1444.0,1444.0,0.0,0.0,0.0,1444,0,0,0,0,0.2890598698481562,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,31,0.6938,0.6938,0.7448,False,0.6938,0.51,0.8047722342733189,1484.0,1484.0,0.0,0.0,0.0,1484,0,0,0,0,0.2833661605206073,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,32,0.6953,0.6953,0.7468,False,0.6953,0.52,0.8264642082429501,1524.0,1524.0,0.0,0.0,0.0,1524,0,0,0,0,0.265538611713666,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,33,0.7001,0.7001,0.7506,False,0.7001,0.53,0.8481561822125814,1564.0,1564.0,0.0,0.0,0.0,1564,0,0,0,0,0.2505772234273318,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,34,0.6989,0.6989,0.75,False,0.6989,0.54,0.8698481561822126,1604.0,1604.0,0.0,0.0,0.0,1604,0,0,0,0,0.22918199566160513,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,35,0.7059,0.7059,0.7539,False,0.7059,0.55,0.8915401301518439,1644.0,1644.0,0.0,0.0,0.0,1644,0,0,0,0,0.21555292841648582,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,36,0.7096,0.7096,0.7584,False,0.7096,0.5599999999999999,0.913232104121475,1684.0,1684.0,0.0,0.0,0.0,1684,0,0,0,0,0.19819002169197408,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,37,0.7225,0.7225,0.7656,False,0.7225,0.5700000000000001,0.9349240780911063,1724.0,1724.0,0.0,0.0,0.0,1724,0,0,0,0,0.18959327548806937,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,38,0.7245,0.7245,0.7675,False,0.7245,0.58,0.9566160520607375,1764.0,1764.0,0.0,0.0,0.0,1764,0,0,0,0,0.16966268980477228,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,39,0.7354,0.7354,0.776,False,0.7354,0.5900000000000001,0.9783080260303688,1804.0,1804.0,0.0,0.0,0.0,1804,0,0,0,0,0.15819826464208242,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Passive,40,0.7345,0.7345,0.774,False,0.7345,0.6000000000000001,1.0,1844.0,1844.0,0.0,0.0,0.0,1844,0,0,0,0,0.13449999999999995,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,1,0.031,0.031,0.1286,False,0.031,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,-0.001342733188720177,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,2,0.0316,0.0316,0.1286,False,0.0316,0.22000000000000003,0.175704989154013,324.0,324.0,0.0,0.0,0.0,324,0,0,0,0,-0.0070550976138828644,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,3,0.0326,0.0326,0.1286,False,0.0326,0.22999999999999998,0.19739696312364424,364.0,364.0,0.0,0.0,0.0,364,0,0,0,0,-0.012801301518438175,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,4,0.0557,0.0557,0.1623,False,0.0557,0.24,0.21908893709327548,404.0,404.0,0.0,0.0,0.0,404,0,0,0,0,0.003118655097613887,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,5,0.1132,0.1132,0.2201,False,0.1132,0.25,0.24078091106290672,444.0,444.0,0.0,0.0,0.0,444,0,0,0,0,0.053004772234273315,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,6,0.1317,0.1317,0.2377,False,0.1317,0.26,0.26247288503253796,484.0,484.0,0.0,0.0,0.0,484,0,0,0,0,0.06345704989154013,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,7,0.1787,0.1787,0.2799,False,0.1787,0.27,0.2841648590021692,524.0,524.0,0.0,0.0,0.0,524,0,0,0,0,0.10197548806941431,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,8,0.2383,0.2383,0.3312,False,0.2383,0.27999999999999997,0.30585683297180044,564.0,564.0,0.0,0.0,0.0,564,0,0,0,0,0.1526600867678959,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,9,0.2825,0.2825,0.3727,False,0.2825,0.29,0.3275488069414317,604.0,604.0,0.0,0.0,0.0,604,0,0,0,0,0.1875108459869848,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,10,0.3086,0.3086,0.3942,False,0.3086,0.30000000000000004,0.3492407809110629,644.0,644.0,0.0,0.0,0.0,644,0,0,0,0,0.2038277657266811,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,11,0.3572,0.3572,0.4403,False,0.3572,0.31000000000000005,0.37093275488069416,684.0,684.0,0.0,0.0,0.0,684,0,0,0,0,0.2422108459869848,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,12,0.407,0.407,0.4838,False,0.40700000000000003,0.32000000000000006,0.3926247288503254,724.0,724.0,0.0,0.0,0.0,724,0,0,0,0,0.28136008676789587,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,13,0.4469,0.4469,0.5195,False,0.4469000000000001,0.33,0.41431670281995664,764.0,764.0,0.0,0.0,0.0,764,0,0,0,0,0.3101754880694144,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,14,0.475,0.475,0.5435,False,0.475,0.34,0.4360086767895879,804.0,804.0,0.0,0.0,0.0,804,0,0,0,0,0.3267570498915401,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,15,0.5086,0.5086,0.5682,False,0.5086,0.35000000000000003,0.45770065075921906,844.0,844.0,0.0,0.0,0.0,844,0,0,0,0,0.34840477223427335,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,16,0.5117,0.5117,0.5747,False,0.5117,0.36000000000000004,0.4793926247288503,884.0,884.0,0.0,0.0,0.0,884,0,0,0,0,0.3391186550976139,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,17,0.5313,0.5313,0.5929,False,0.5313,0.37000000000000005,0.5010845986984815,924.0,924.0,0.0,0.0,0.0,924,0,0,0,0,0.3458986984815618,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,18,0.5579,0.5579,0.6214,False,0.5579,0.38,0.5227765726681128,964.0,964.0,0.0,0.0,0.0,964,0,0,0,0,0.35924490238611706,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,19,0.6002,0.6002,0.6532,False,0.6002,0.39,0.544468546637744,1004.0,1004.0,0.0,0.0,0.0,1004,0,0,0,0,0.38785726681127974,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,20,0.6306,0.6306,0.6773,False,0.6306,0.4,0.5661605206073753,1044.0,1044.0,0.0,0.0,0.0,1044,0,0,0,0,0.40413579175704994,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,21,0.6381,0.6381,0.6812,False,0.6381,0.41,0.5878524945770065,1084.0,1084.0,0.0,0.0,0.0,1084,0,0,0,0,0.3970804772234273,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,22,0.6831,0.6831,0.7175,False,0.6831,0.42000000000000004,0.6095444685466378,1124.0,1124.0,0.0,0.0,0.0,1124,0,0,0,0,0.42709132321041215,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,23,0.6998,0.6998,0.7312,False,0.6998,0.43,0.631236442516269,1164.0,1164.0,0.0,0.0,0.0,1164,0,0,0,0,0.4283683297180043,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,24,0.7375,0.7375,0.7643,False,0.7375,0.44000000000000006,0.6529284164859002,1204.0,1204.0,0.0,0.0,0.0,1204,0,0,0,0,0.4502114967462039,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,25,0.7332,0.7332,0.7591,False,0.7332,0.45,0.6746203904555315,1244.0,1244.0,0.0,0.0,0.0,1244,0,0,0,0,0.4296208242950108,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,26,0.7346,0.7346,0.7591,False,0.7346,0.45999999999999996,0.6963123644251626,1284.0,1284.0,0.0,0.0,0.0,1284,0,0,0,0,0.4142963123644252,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,27,0.7503,0.7503,0.7734,False,0.7503,0.47000000000000003,0.7180043383947939,1324.0,1324.0,0.0,0.0,0.0,1324,0,0,0,0,0.4128379609544468,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,28,0.757,0.757,0.7779,False,0.757,0.48,0.7396963123644251,1364.0,1364.0,0.0,0.0,0.0,1364,0,0,0,0,0.401945770065076,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,29,0.7534,0.7534,0.7753,False,0.7534,0.49000000000000005,0.7613882863340564,1404.0,1404.0,0.0,0.0,0.0,1404,0,0,0,0,0.3803197396963123,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,30,0.7587,0.7587,0.7812,False,0.7587,0.5,0.7830802603036876,1444.0,1444.0,0.0,0.0,0.0,1444,0,0,0,0,0.36715986984815624,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,31,0.7704,0.7704,0.7909,False,0.7704,0.51,0.8047722342733189,1484.0,1484.0,0.0,0.0,0.0,1484,0,0,0,0,0.3599661605206073,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,32,0.7848,0.7848,0.8019,False,0.7847999999999999,0.52,0.8264642082429501,1524.0,1524.0,0.0,0.0,0.0,1524,0,0,0,0,0.3550386117136659,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,33,0.7894,0.7894,0.8058,False,0.7894000000000001,0.53,0.8481561822125814,1564.0,1564.0,0.0,0.0,0.0,1564,0,0,0,0,0.33987722342733195,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,34,0.8114,0.8114,0.8266,False,0.8114,0.54,0.8698481561822126,1604.0,1604.0,0.0,0.0,0.0,1604,0,0,0,0,0.3416819956616052,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,35,0.8159,0.8159,0.8312,False,0.8159,0.55,0.8915401301518439,1644.0,1644.0,0.0,0.0,0.0,1644,0,0,0,0,0.3255529284164858,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,36,0.8236,0.8236,0.8377,False,0.8236,0.5599999999999999,0.913232104121475,1684.0,1684.0,0.0,0.0,0.0,1684,0,0,0,0,0.3121900216919741,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,37,0.8227,0.8227,0.8364,False,0.8227,0.5700000000000001,0.9349240780911063,1724.0,1724.0,0.0,0.0,0.0,1724,0,0,0,0,0.2897932754880693,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,38,0.8276,0.8276,0.8403,False,0.8275999999999999,0.58,0.9566160520607375,1764.0,1764.0,0.0,0.0,0.0,1764,0,0,0,0,0.27276268980477214,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,39,0.8372,0.8372,0.8494,False,0.8372000000000002,0.5900000000000001,0.9783080260303688,1804.0,1804.0,0.0,0.0,0.0,1804,0,0,0,0,0.25999826464208253,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Active,40,0.8371,0.8371,0.8506,False,0.8371,0.6000000000000001,1.0,1844.0,1844.0,0.0,0.0,0.0,1844,0,0,0,0,0.23709999999999987,experiment_log_Banking77_Refactored_20260523_131333.txt,42,
Generate-only,1,0.031,0.0,,True,0.02015,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,-0.012192733188720176,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.2389
Generate-only,2,0.0686,0.0398,,True,0.058519999999999996,0.22000000000000003,0.17635574837310194,325.2,324.0,1.2,0.0,0.0,324,40,38,0,38,0.01972173535791756,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.2615
Generate-only,3,0.1402,0.1195,,True,0.132955,0.22999999999999998,0.19869848156182213,366.4,364.0,2.4,0.0,0.0,364,80,77,0,77,0.0872543492407809,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.2795
Generate-only,4,0.1215,0.0915,,True,0.111,0.24,0.2210412147505423,407.6,404.0,3.5999999999999996,0.0,0.0,404,120,117,0,117,0.05795010845986985,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.3227
Generate-only,5,0.1689,0.1333,,True,0.15644,0.25,0.2433839479392625,448.8,444.0,4.8,0.0,0.0,444,160,155,0,155,0.09559401301518437,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.4076
Generate-only,6,0.2417,0.2092,,True,0.230325,0.26,0.26572668112798264,490.0,484.0,6.0,0.0,0.0,484,200,195,0,195,0.16123606290672451,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.4591
Generate-only,7,0.2967,0.2599,,True,0.28382,0.27,0.28806941431670285,531.2,524.0,7.199999999999999,0.0,0.0,524,240,233,0,233,0.20604125813449026,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.5431
Generate-only,8,0.3698,0.3368,,True,0.35825,0.27999999999999997,0.310412147505423,572.4,564.0,8.4,0.0,0.0,564,280,270,0,270,0.2713345986984816,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.5914
Generate-only,9,0.4734,0.4499,,True,0.465175,0.29,0.33275488069414316,613.6,604.0,9.6,0.0,0.0,604,320,310,0,310,0.3686760845986985,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.6306
Generate-only,10,0.5129,0.4851,,True,0.50317,0.30000000000000004,0.3550976138828633,654.8,644.0,10.799999999999999,0.0,0.0,644,360,348,0,348,0.396640715835141,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.699
Generate-only,11,0.5409,0.5124,,True,0.530925,0.31000000000000005,0.3774403470715835,696.0,684.0,12.0,0.0,0.0,684,400,387,0,387,0.4139184924078091,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.7324
Generate-only,12,0.5689,0.5386,,True,0.558295,0.32000000000000006,0.39978308026030374,737.2,724.0,13.2,0.0,0.0,724,440,427,0,427,0.4303644143167028,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.7715
Generate-only,13,0.6093,0.5782,,True,0.5984149999999999,0.33,0.42212581344902383,778.4,764.0,14.399999999999999,0.0,0.0,764,480,466,0,466,0.4591134815618221,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8175
Generate-only,14,0.5915,0.5572,,True,0.579495,0.34,0.44446854663774404,819.6,804.0,15.6,0.0,0.0,804,520,505,0,505,0.428375694143167,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8212
Generate-only,15,0.6418,0.6104,,True,0.6308100000000001,0.35000000000000003,0.4668112798264642,860.8,844.0,16.8,0.0,0.0,844,560,543,0,543,0.4674260520607376,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8523
Generate-only,16,0.6905,0.6638,,True,0.681155,0.36000000000000004,0.4891540130151844,902.0,884.0,18.0,0.0,0.0,884,600,583,0,583,0.5050595553145336,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.869
Generate-only,17,0.7083,0.6856,,True,0.7003550000000001,0.37000000000000005,0.5114967462039046,943.2,924.0,19.2,0.0,0.0,924,640,621,0,621,0.5111012039045553,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8599
Generate-only,18,0.732,0.7091,,True,0.723985,0.38,0.5338394793926248,984.4,964.0,20.4,0.0,0.0,964,680,659,0,659,0.5211259978308026,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8856
Generate-only,19,0.7379,0.7165,,True,0.73041,0.39,0.5561822125813448,1025.6,1004.0,21.599999999999998,0.0,0.0,1004,720,699,0,699,0.5134989370932755,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.881
Generate-only,20,0.7394,0.7186,,True,0.73212,0.4,0.5785249457700651,1066.8,1044.0,22.8,0.0,0.0,1044,760,737,0,737,0.500710021691974,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.879
Generate-only,21,0.7544,0.7343,,True,0.7473650000000001,0.41,0.6008676789587852,1108.0,1084.0,24.0,0.0,0.0,1084,800,775,0,775,0.5010092516268981,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.8888
Generate-only,22,0.7709,0.7511,,True,0.76397,0.42000000000000004,0.6232104121475055,1149.2,1124.0,25.2,0.0,0.0,1124,840,814,0,814,0.5022216268980477,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9033
Generate-only,23,0.7856,0.7674,,True,0.77923,0.43,0.6455531453362257,1190.4,1164.0,26.4,0.0,0.0,1164,880,853,0,853,0.5016421475054229,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9075
Generate-only,24,0.8182,0.8034,,True,0.8130200000000001,0.44000000000000006,0.6678958785249457,1231.6,1204.0,27.599999999999998,0.0,0.0,1204,920,893,0,893,0.5191458134490239,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9174
Generate-only,25,0.8142,0.7982,,True,0.8086000000000001,0.45,0.690238611713666,1272.8,1244.0,28.799999999999997,0.0,0.0,1244,960,932,0,932,0.4979926247288504,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9208
Generate-only,26,0.8196,0.8049,,True,0.8144549999999999,0.45999999999999996,0.7125813449023861,1314.0,1284.0,30.0,0.0,0.0,1284,1000,972,0,972,0.48666758134490234,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9181
Generate-only,27,0.8229,0.8087,,True,0.8179299999999999,0.47000000000000003,0.7349240780911063,1355.2,1324.0,31.2,0.0,0.0,1324,1040,1010,0,1010,0.47251568329717997,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9179
Generate-only,28,0.8379,0.8263,,True,0.8338399999999999,0.48,0.7572668112798265,1396.4,1364.0,32.4,0.0,0.0,1364,1080,1049,0,1049,0.4703519305856832,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.916
Generate-only,29,0.8454,0.8338,,True,0.84134,0.49000000000000005,0.7796095444685466,1437.6,1404.0,33.6,0.0,0.0,1404,1120,1089,0,1089,0.4593313232104121,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.923
Generate-only,30,0.8587,0.8482,,True,0.855025,0.5,0.8019522776572667,1478.8,1444.0,34.8,0.0,0.0,1444,1160,1127,0,1127,0.45404886117136667,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9289
Generate-only,31,0.8532,0.8409,,True,0.848895,0.51,0.824295010845987,1520.0,1484.0,36.0,0.0,0.0,1484,1200,1166,0,1166,0.4285045444685466,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9355
Generate-only,32,0.8647,0.8526,,True,0.860465,0.52,0.8466377440347072,1561.2,1524.0,37.199999999999996,0.0,0.0,1524,1240,1205,0,1205,0.4202133731019523,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9455
Generate-only,33,0.8784,0.8685,,True,0.874935,0.53,0.8689804772234274,1602.4,1564.0,38.4,0.0,0.0,1564,1280,1245,0,1245,0.41437534707158347,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9448
Generate-only,34,0.8779,0.8681,,True,0.87447,0.54,0.8913232104121475,1643.6,1604.0,39.6,0.0,0.0,1604,1320,1285,0,1285,0.3931554663774403,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9429
Generate-only,35,0.8741,0.8637,,True,0.87046,0.55,0.9136659436008676,1684.8,1644.0,40.8,0.0,0.0,1644,1360,1325,0,1325,0.3679437310195228,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9444
Generate-only,36,0.8742,0.8644,,True,0.87077,0.5599999999999999,0.9360086767895879,1726.0,1684.0,42.0,0.0,0.0,1684,1400,1363,0,1363,0.3466051409978309,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9399
Generate-only,37,0.8805,0.8712,,True,0.8772449999999999,0.5700000000000001,0.958351409978308,1767.2,1724.0,43.199999999999996,0.0,0.0,1724,1440,1401,0,1401,0.33098469631236427,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9425
Generate-only,38,0.8758,0.8655,,True,0.872195,0.58,0.9806941431670283,1808.4,1764.0,44.4,0.0,0.0,1764,1480,1440,0,1440,0.3033923969631237,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9448
Generate-only,39,0.8859,0.8759,,True,0.8824,0.5900000000000001,1.0030368763557482,1849.6,1804.0,45.6,0.0,0.0,1804,1520,1480,0,1480,0.29060824295010845,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9529
Generate-only,40,0.8879,0.8793,,True,0.88489,0.6000000000000001,1.0253796095444685,1890.8,1844.0,46.8,0.0,0.0,1844,1560,1518,0,1518,0.2696622342733188,experiment_log_Banking77_Refactored_20260523_131333.txt,42,0.9453
