method,iteration,f1,tail_f1,accuracy,tail_f1_available,performance_score,lambda_t,normalized_cost,total_cost,human_cost,generation_cost,verification_cost,synthetic_processing_cost,human_labels,llm_generation_requests,llm_valid_generated,llm_verification_requests,synthetic_accepted,utility,run_log,random_seed,head_f1
Passive,29,0.6861,0.6861,0.7325,False,0.6861,0.49000000000000005,0.7613882863340564,1404.0,1404.0,0.0,0.0,0.0,1404,0,0,0,0,0.31301973969631236,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,30,0.6831,0.6831,0.7292,False,0.6831,0.5,0.7830802603036876,1444.0,1444.0,0.0,0.0,0.0,1444,0,0,0,0,0.29155986984815624,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,31,0.6881,0.6881,0.7331,False,0.6881,0.51,0.8047722342733189,1484.0,1484.0,0.0,0.0,0.0,1484,0,0,0,0,0.2776661605206074,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,32,0.6968,0.6968,0.7403,False,0.6968,0.52,0.8264642082429501,1524.0,1524.0,0.0,0.0,0.0,1524,0,0,0,0,0.26703861171366594,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,33,0.7045,0.7045,0.7442,False,0.7045,0.53,0.8481561822125814,1564.0,1564.0,0.0,0.0,0.0,1564,0,0,0,0,0.25497722342733187,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,34,0.7013,0.7013,0.7435,False,0.7013,0.54,0.8698481561822126,1604.0,1604.0,0.0,0.0,0.0,1604,0,0,0,0,0.2315819956616052,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,35,0.7089,0.7089,0.7494,False,0.7089,0.55,0.8915401301518439,1644.0,1644.0,0.0,0.0,0.0,1644,0,0,0,0,0.21855292841648583,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,36,0.7149,0.7149,0.7545,False,0.7149,0.5599999999999999,0.913232104121475,1684.0,1684.0,0.0,0.0,0.0,1684,0,0,0,0,0.20349002169197405,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,37,0.7146,0.7146,0.7545,False,0.7146,0.5700000000000001,0.9349240780911063,1724.0,1724.0,0.0,0.0,0.0,1724,0,0,0,0,0.18169327548806935,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,38,0.725,0.725,0.7623,False,0.725,0.58,0.9566160520607375,1764.0,1764.0,0.0,0.0,0.0,1764,0,0,0,0,0.17016268980477223,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,39,0.7376,0.7376,0.7708,False,0.7376,0.5900000000000001,0.9783080260303688,1804.0,1804.0,0.0,0.0,0.0,1804,0,0,0,0,0.1603982646420824,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Passive,40,0.7378,0.7378,0.7714,False,0.7378,0.6000000000000001,1.0,1844.0,1844.0,0.0,0.0,0.0,1844,0,0,0,0,0.13779999999999992,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,1,0.0325,0.0325,0.1273,False,0.0325,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,0.00015726681127982423,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,2,0.0423,0.0423,0.1377,False,0.0423,0.22000000000000003,0.175704989154013,324.0,324.0,0.0,0.0,0.0,324,0,0,0,0,0.00364490238611713,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,3,0.0568,0.0568,0.1474,False,0.0568,0.22999999999999998,0.19739696312364424,364.0,364.0,0.0,0.0,0.0,364,0,0,0,0,0.01139869848156183,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,4,0.0625,0.0625,0.1565,False,0.0625,0.24,0.21908893709327548,404.0,404.0,0.0,0.0,0.0,404,0,0,0,0,0.009918655097613888,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,5,0.1154,0.1154,0.2091,False,0.1154,0.25,0.24078091106290672,444.0,444.0,0.0,0.0,0.0,444,0,0,0,0,0.05520477223427332,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,6,0.1575,0.1575,0.2506,False,0.1575,0.26,0.26247288503253796,484.0,484.0,0.0,0.0,0.0,484,0,0,0,0,0.08925704989154012,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,7,0.1826,0.1826,0.2734,False,0.1826,0.27,0.2841648590021692,524.0,524.0,0.0,0.0,0.0,524,0,0,0,0,0.10587548806941433,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,8,0.2512,0.2512,0.3299,False,0.2512,0.27999999999999997,0.30585683297180044,564.0,564.0,0.0,0.0,0.0,564,0,0,0,0,0.16556008676789585,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,9,0.2846,0.2846,0.3643,False,0.2846,0.29,0.3275488069414317,604.0,604.0,0.0,0.0,0.0,604,0,0,0,0,0.18961084598698486,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,10,0.3051,0.3051,0.3929,False,0.3051,0.30000000000000004,0.3492407809110629,644.0,644.0,0.0,0.0,0.0,644,0,0,0,0,0.2003277657266811,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,11,0.3606,0.3606,0.4429,False,0.3606,0.31000000000000005,0.37093275488069416,684.0,684.0,0.0,0.0,0.0,684,0,0,0,0,0.24561084598698477,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,12,0.4138,0.4138,0.4831,False,0.41379999999999995,0.32000000000000006,0.3926247288503254,724.0,724.0,0.0,0.0,0.0,724,0,0,0,0,0.2881600867678958,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,13,0.4545,0.4545,0.5208,False,0.4545,0.33,0.41431670281995664,764.0,764.0,0.0,0.0,0.0,764,0,0,0,0,0.31777548806941436,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,14,0.5242,0.5242,0.5766,False,0.5242,0.34,0.4360086767895879,804.0,804.0,0.0,0.0,0.0,804,0,0,0,0,0.3759570498915401,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,15,0.542,0.542,0.5942,False,0.542,0.35000000000000003,0.45770065075921906,844.0,844.0,0.0,0.0,0.0,844,0,0,0,0,0.38180477223427334,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,16,0.5649,0.5649,0.6182,False,0.5649,0.36000000000000004,0.4793926247288503,884.0,884.0,0.0,0.0,0.0,884,0,0,0,0,0.3923186550976138,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,17,0.6035,0.6035,0.6455,False,0.6035,0.37000000000000005,0.5010845986984815,924.0,924.0,0.0,0.0,0.0,924,0,0,0,0,0.41809869848156184,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,18,0.623,0.623,0.661,False,0.623,0.38,0.5227765726681128,964.0,964.0,0.0,0.0,0.0,964,0,0,0,0,0.4243449023861171,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,19,0.635,0.635,0.6714,False,0.635,0.39,0.544468546637744,1004.0,1004.0,0.0,0.0,0.0,1004,0,0,0,0,0.4226572668112798,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,20,0.6527,0.6527,0.6922,False,0.6527,0.4,0.5661605206073753,1044.0,1044.0,0.0,0.0,0.0,1044,0,0,0,0,0.42623579175704984,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,21,0.6591,0.6591,0.7,False,0.6591,0.41,0.5878524945770065,1084.0,1084.0,0.0,0.0,0.0,1084,0,0,0,0,0.41808047722342734,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,22,0.6811,0.6811,0.7143,False,0.6811,0.42000000000000004,0.6095444685466378,1124.0,1124.0,0.0,0.0,0.0,1124,0,0,0,0,0.42509132321041215,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,23,0.695,0.695,0.7266,False,0.695,0.43,0.631236442516269,1164.0,1164.0,0.0,0.0,0.0,1164,0,0,0,0,0.4235683297180043,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,24,0.6888,0.6888,0.7227,False,0.6888,0.44000000000000006,0.6529284164859002,1204.0,1204.0,0.0,0.0,0.0,1204,0,0,0,0,0.40151149674620384,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,25,0.7139,0.7139,0.7435,False,0.7139,0.45,0.6746203904555315,1244.0,1244.0,0.0,0.0,0.0,1244,0,0,0,0,0.4103208242950108,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,26,0.7136,0.7136,0.7422,False,0.7136,0.45999999999999996,0.6963123644251626,1284.0,1284.0,0.0,0.0,0.0,1284,0,0,0,0,0.3932963123644252,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,27,0.7187,0.7187,0.7435,False,0.7187,0.47000000000000003,0.7180043383947939,1324.0,1324.0,0.0,0.0,0.0,1324,0,0,0,0,0.38123796095444684,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,28,0.7311,0.7311,0.7519,False,0.7311,0.48,0.7396963123644251,1364.0,1364.0,0.0,0.0,0.0,1364,0,0,0,0,0.37604577006507595,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,29,0.7325,0.7325,0.7565,False,0.7325,0.49000000000000005,0.7613882863340564,1404.0,1404.0,0.0,0.0,0.0,1404,0,0,0,0,0.35941973969631236,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,30,0.7574,0.7574,0.7773,False,0.7574,0.5,0.7830802603036876,1444.0,1444.0,0.0,0.0,0.0,1444,0,0,0,0,0.36585986984815616,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,31,0.7589,0.7589,0.7805,False,0.7589,0.51,0.8047722342733189,1484.0,1484.0,0.0,0.0,0.0,1484,0,0,0,0,0.34846616052060736,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,32,0.7722,0.7722,0.7909,False,0.7722,0.52,0.8264642082429501,1524.0,1524.0,0.0,0.0,0.0,1524,0,0,0,0,0.34243861171366596,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,33,0.7694,0.7694,0.7903,False,0.7694000000000001,0.53,0.8481561822125814,1564.0,1564.0,0.0,0.0,0.0,1564,0,0,0,0,0.31987722342733194,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,34,0.789,0.789,0.8032,False,0.789,0.54,0.8698481561822126,1604.0,1604.0,0.0,0.0,0.0,1604,0,0,0,0,0.3192819956616052,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,35,0.786,0.786,0.8006,False,0.786,0.55,0.8915401301518439,1644.0,1644.0,0.0,0.0,0.0,1644,0,0,0,0,0.2956529284164859,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,36,0.8002,0.8002,0.8136,False,0.8002,0.5599999999999999,0.913232104121475,1684.0,1684.0,0.0,0.0,0.0,1684,0,0,0,0,0.2887900216919741,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,37,0.8165,0.8165,0.8273,False,0.8165,0.5700000000000001,0.9349240780911063,1724.0,1724.0,0.0,0.0,0.0,1724,0,0,0,0,0.28359327548806934,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,38,0.7976,0.7976,0.811,False,0.7976,0.58,0.9566160520607375,1764.0,1764.0,0.0,0.0,0.0,1764,0,0,0,0,0.24276268980477222,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,39,0.7977,0.7977,0.8117,False,0.7977,0.5900000000000001,0.9783080260303688,1804.0,1804.0,0.0,0.0,0.0,1804,0,0,0,0,0.22049826464208233,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Active,40,0.7969,0.7969,0.8117,False,0.7969,0.6000000000000001,1.0,1844.0,1844.0,0.0,0.0,0.0,1844,0,0,0,0,0.19689999999999996,experiment_log_Banking77_Refactored_20260523_145729.txt,43,
Generate-only,1,0.0325,0.0,,True,0.021125,0.21000000000000002,0.1540130151843818,284.0,284.0,0.0,0.0,0.0,284,0,0,0,0,-0.011217733188720175,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2501
Generate-only,2,0.0628,0.0302,,True,0.05138999999999999,0.22000000000000003,0.17635574837310194,325.2,324.0,1.2,0.0,0.0,324,40,40,0,40,0.012591735357917556,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2816
Generate-only,3,0.0959,0.0663,,True,0.08554,0.22999999999999998,0.19869848156182213,366.4,364.0,2.4,0.0,0.0,364,80,79,0,79,0.03983934924078092,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.2944
Generate-only,4,0.1573,0.1287,,True,0.14729,0.24,0.2210412147505423,407.6,404.0,3.5999999999999996,0.0,0.0,404,120,119,0,119,0.09424010845986985,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.3495
Generate-only,5,0.2094,0.1825,,True,0.19998500000000002,0.25,0.2433839479392625,448.8,444.0,4.8,0.0,0.0,444,160,157,0,157,0.1391390130151844,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.3901
Generate-only,6,0.2838,0.2568,,True,0.27435,0.26,0.26572668112798264,490.0,484.0,6.0,0.0,0.0,484,200,195,0,195,0.2052610629067245,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.465
Generate-only,7,0.3408,0.3174,,True,0.33260999999999996,0.27,0.28806941431670285,531.2,524.0,7.199999999999999,0.0,0.0,524,240,234,0,234,0.2548312581344902,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.4981
Generate-only,8,0.361,0.3349,,True,0.351865,0.27999999999999997,0.310412147505423,572.4,564.0,8.4,0.0,0.0,564,280,273,0,273,0.26494959869848156,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.5357
Generate-only,9,0.4125,0.3861,,True,0.40325999999999995,0.29,0.33275488069414316,613.6,604.0,9.6,0.0,0.0,604,320,312,0,312,0.30676108459869844,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.59
Generate-only,10,0.4666,0.4349,,True,0.455505,0.30000000000000004,0.3550976138828633,654.8,644.0,10.799999999999999,0.0,0.0,644,360,352,0,352,0.348975715835141,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.6795
Generate-only,11,0.5008,0.4669,,True,0.488935,0.31000000000000005,0.3774403470715835,696.0,684.0,12.0,0.0,0.0,684,400,392,0,392,0.3719284924078091,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7282
Generate-only,12,0.5291,0.4952,,True,0.517235,0.32000000000000006,0.39978308026030374,737.2,724.0,13.2,0.0,0.0,724,440,431,0,431,0.3893044143167028,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7561
Generate-only,13,0.5733,0.5423,,True,0.5624500000000001,0.33,0.42212581344902383,778.4,764.0,14.399999999999999,0.0,0.0,764,480,470,0,470,0.4231484815618223,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7815
Generate-only,14,0.6231,0.5969,,True,0.61393,0.34,0.44446854663774404,819.6,804.0,15.6,0.0,0.0,804,520,509,0,509,0.462810694143167,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.7983
Generate-only,15,0.6289,0.6022,,True,0.619555,0.35000000000000003,0.4668112798264642,860.8,844.0,16.8,0.0,0.0,844,560,548,0,548,0.4561710520607375,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8073
Generate-only,16,0.6604,0.6349,,True,0.651475,0.36000000000000004,0.4891540130151844,902.0,884.0,18.0,0.0,0.0,884,600,587,0,587,0.47537955531453363,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8312
Generate-only,17,0.6831,0.6612,,True,0.675435,0.37000000000000005,0.5114967462039046,943.2,924.0,19.2,0.0,0.0,924,640,626,0,626,0.48618120390455527,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8295
Generate-only,18,0.7192,0.7028,,True,0.71346,0.38,0.5338394793926248,984.4,964.0,20.4,0.0,0.0,964,680,665,0,665,0.5106009978308026,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.829
Generate-only,19,0.7538,0.7394,,True,0.74876,0.39,0.5561822125813448,1025.6,1004.0,21.599999999999998,0.0,0.0,1004,720,703,0,703,0.5318489370932755,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8504
Generate-only,20,0.7616,0.7457,,True,0.756035,0.4,0.5785249457700651,1066.8,1044.0,22.8,0.0,0.0,1044,760,742,0,742,0.524625021691974,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8678
Generate-only,21,0.7757,0.7617,,True,0.7707999999999999,0.41,0.6008676789587852,1108.0,1084.0,24.0,0.0,0.0,1084,800,781,0,781,0.524444251626898,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8698
Generate-only,22,0.7769,0.7607,,True,0.7712300000000001,0.42000000000000004,0.6232104121475055,1149.2,1124.0,25.2,0.0,0.0,1124,840,819,0,819,0.5094816268980478,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8852
Generate-only,23,0.7864,0.7712,,True,0.78108,0.43,0.6455531453362257,1190.4,1164.0,26.4,0.0,0.0,1164,880,858,0,858,0.503492147505423,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8882
Generate-only,24,0.7887,0.7737,,True,0.78345,0.44000000000000006,0.6678958785249457,1231.6,1204.0,27.599999999999998,0.0,0.0,1204,920,897,0,897,0.48957581344902384,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.889
Generate-only,25,0.7916,0.7771,,True,0.7865249999999999,0.45,0.690238611713666,1272.8,1244.0,28.799999999999997,0.0,0.0,1244,960,937,0,937,0.47591762472885024,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8888
Generate-only,26,0.8242,0.8135,,True,0.820455,0.45999999999999996,0.7125813449023861,1314.0,1284.0,30.0,0.0,0.0,1284,1000,977,0,977,0.49266758134490246,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8957
Generate-only,27,0.834,0.8244,,True,0.83064,0.47000000000000003,0.7349240780911063,1355.2,1324.0,31.2,0.0,0.0,1324,1040,1014,0,1014,0.4852256832971801,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8989
Generate-only,28,0.8412,0.8328,,True,0.8382599999999999,0.48,0.7572668112798265,1396.4,1364.0,32.4,0.0,0.0,1364,1080,1054,0,1054,0.4747719305856832,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8976
Generate-only,29,0.8403,0.8316,,True,0.8372550000000001,0.49000000000000005,0.7796095444685466,1437.6,1404.0,33.6,0.0,0.0,1404,1120,1093,0,1093,0.4552463232104122,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.8981
Generate-only,30,0.8345,0.8247,,True,0.83107,0.5,0.8019522776572667,1478.8,1444.0,34.8,0.0,0.0,1444,1160,1132,0,1132,0.4300938611713666,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9006
Generate-only,31,0.8426,0.8322,,True,0.8389599999999999,0.51,0.824295010845987,1520.0,1484.0,36.0,0.0,0.0,1484,1200,1171,0,1171,0.41856954446854655,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9122
Generate-only,32,0.8423,0.831,,True,0.838345,0.52,0.8466377440347072,1561.2,1524.0,37.199999999999996,0.0,0.0,1524,1240,1211,0,1211,0.39809337310195225,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9178
Generate-only,33,0.8606,0.8519,,True,0.8575550000000001,0.53,0.8689804772234274,1602.4,1564.0,38.4,0.0,0.0,1564,1280,1251,0,1251,0.3969953470715835,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9191
Generate-only,34,0.8552,0.8455,,True,0.851805,0.54,0.8913232104121475,1643.6,1604.0,39.6,0.0,0.0,1604,1320,1291,0,1291,0.3704904663774404,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9203
Generate-only,35,0.861,0.8518,,True,0.85778,0.55,0.9136659436008676,1684.8,1644.0,40.8,0.0,0.0,1644,1360,1330,0,1330,0.3552637310195228,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9226
Generate-only,36,0.8678,0.8598,,True,0.865,0.5599999999999999,0.9360086767895879,1726.0,1684.0,42.0,0.0,0.0,1684,1400,1369,0,1369,0.34083514099783085,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.921
Generate-only,37,0.8718,0.8649,,True,0.869385,0.5700000000000001,0.958351409978308,1767.2,1724.0,43.199999999999996,0.0,0.0,1724,1440,1407,0,1407,0.3231246963123643,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9176
Generate-only,38,0.8732,0.8657,,True,0.870575,0.58,0.9806941431670283,1808.4,1764.0,44.4,0.0,0.0,1764,1480,1446,0,1446,0.30177239696312363,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9234
Generate-only,39,0.8759,0.8683,,True,0.87324,0.5900000000000001,1.0030368763557482,1849.6,1804.0,45.6,0.0,0.0,1804,1520,1486,0,1486,0.2814482429501085,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9267
Generate-only,40,0.8793,0.8716,,True,0.876605,0.6000000000000001,1.0253796095444685,1890.8,1844.0,46.8,0.0,0.0,1844,1560,1524,0,1524,0.2613772342733188,experiment_log_Banking77_Refactored_20260523_145729.txt,43,0.9308
