text,label
"What entity is famous for its taste, Snickers or 3 Musketeers?",1
How much does a teaspoon of matter weigh in a black hole?,5
How many grams is a teaspoon of matter in a black hole?,5
How much weight does a teaspoon of matter have in a black hole?,5
Who is the founder of Sky Hawks?,3
Which person is behind the animated Sky Hawks?,3
Who started the Sky Hawks animation?,3
Where is George Washingtons birthplace?,4
Which place is George Washington born?,4
Where was George Washington born in the United States?,4
How many units is a fathom equal to?,5
What is the length of a fathom in feet?,5
How much is one fathom in meters?,5
What is this product that doubles your pleasure and fun?,1
What thing doubles your pleasure and doubles your fun?,1
What object doubles the pleasure and fun?,1
Whats the largest letter in Salvador Dalis signature thing?,1
Whats the biggest object in Salvador Dalis signature?,1
Whats the biggest entity in Salvador Dalis signature?,1
How many kilometers is the moon away?,5
How far is the moon from Earth in miles?,5
How much distance is between the Earth and the moon?,5
What number is at the 12 oclock position on a dartboard?,5
How many numbers are on a standard dartboard?,5
What is the number at the top of a standard dartboard?,5
What objects are found in the majority of seawater?,1
What things make up most of the composition of seawater?,1
What entities are common in seawaters chemical makeup?,1
How many countries in South America have the letter Z in their names?,5
How many South American countries have the letter Z in their names?,5
How many countries have the letter Z in their names in South America?,5
Where is Edmonton located in Canada?,4
Which province is home to the city of Edmonton?,4
What province is Edmonton situated in?,4
Who took the toys from Doodyville OrphansFund?,3
Which person kept the toys meant for Doodyville OrphansFund?,3
Who stole the toys donated to Doodyville OrphansFund?,3
What is Spumante?,1
What type of object is Spumante?,1
What thing is Spumante?,1
What object is the play Everybody Comes to Ricks based on?,1
What thing is the film adaptation of the play Everybody Comes to Ricks?,1
What entity is the movie based on the stage play Everybody Comes to Ricks?,1
What is the reason for the closure of the Shea & Gould L.A. office?,2
How to explain the reason for the closure of the Shea & Gould L.A. office?,2
What is the description of the reason for the closure of the Shea & Gould L.A. office?,2
What is the format for writing MLA style bibliographies for internet sources?,2
How do you explain MLA style bibliographies for online sources in a paper?,2
What is the description of MLA style bibliography format for internet sources?,2
Who won the Nobel Peace Prize in 1991?,3
Who received the Nobel Peace Prize in 1991?,3
Who got the Nobel Peace Prize in 1991?,3
What is the mystery of the Bermuda Triangle?,2
How to explain the Bermuda Triangles mysterious disappearances?,2
What is the description of the Bermuda Triangles unusual incidents?,2
What thing is the 1964 film that introduced the song My Kind of Town?,1
What object is the movie that features the song My Kind of Town from 1964?,1
What entity is the 1964 film that includes the song My Kind of Town?,1
What is the description of the global depression in 1929?,2
How does one describe the 1929 global economic downturn?,2
What is the definition of the 1929 global economic depression?,2
Who is the company that started with pies and now makes plastic toys?,3
Which company transitioned from baking pies to manufacturing plastic throwing toys?,3
Who is the organization that initially made pies and now produces plastic toys?,3
What is Lawrence?,2
How is Lawrence described?,2
What does Lawrence mean?,2
What is the Spice Island known as?,4
Where is the Spice Island located?,4
Which place is commonly known as the Spice Island?,4
What is the Ford Econoline van F25 V1 engine description?,2
How does the Ford Econoline van F25 V1 engine work?,2
What is the definition of Ford Econoline van F25 V1 engine specs?,2
Where is the famed London criminal court that was once a feudal castle?,4
Which place in London was once a feudal castle and now a criminal court?,4
Where did the feudal castle turn into a famous London criminal court?,4
Where is the Japanese city formerly known as Edo located?,4
Which Japanese city was previously called Edo?,4
Where did the city of Edo used to be located in Japan?,4
Where is the Tigris River located?,4
Which river runs through Bagdad?,4
Where does the Euphrates River flow?,4
Where is Sinn Feins headquarters located?,4
Which city is home to Sinn Feins headquarters?,4
Where is the headquarters of Sinn Fein situated?,4
Where is the capital of Iowa located?,4
Which place is the capital of Iowa?,4
Where is Iowas capital situated?,4
Where is the capital of Kosovo located?,4
Which city is the capital of Kosovo?,4
Where is Kosovos capital situated?,4
Where is the University of Minnesota located?,4
Which city has the University of Minnesota campus?,4
Where are the main locations of the University of Minnesota?,4
Where is the capital of Burkina Faso located?,4
Which place is the capital of Burkina Faso?,4
Where can I find the capital of Burkina Faso?,4
How long did the Great Depression last?,5
When did the Great Depression begin?,5
How many years did the Great Depression last?,5
What type of entity is Ileana Cotrubas?,1
What kind of thing is Ileana Cotrubas?,1
What entity is Ileana Cotrubas known as?,1
What is Curious Georges curiosity about?,2
How to describe Curious Georges curious nature?,2
What is the explanation behind Curious Georges curiosity?,2
What object is featured in the deodorant commercial with adjoining medicine cabinets?,1
What thing is shown in the deodorant ad with medicine cabinets next to each other?,1
What entity is depicted in the deodorant commercial with tenants medicine cabinets side by side?,1
What things are happening at Madison Square Garden this week?,1
What events are happening in New York City this week?,1
What concerts are taking place in New York this weekend?,1
What currency was used here?,1
What object is used for payment here?,1
What thing is used for financial transactions?,1
Where is the capital of Congo?,4
Which place is the capital of Congo?,4
Where is Congos capital located?,4
Where is the setting for The Music Man movie?,4
Which town is the main setting for The Music Man story?,4
Where does the musical The Music Man take place?,4
What object did Lloyd M. Bucher command?,1
What thing did Lloyd M. Bucher control?,1
What entity did Lloyd M. Bucher steer?,1
Which street in London is home to British journalism?,4
Where is the home of British journalism in London?,4
What is the street in London where British journalism is based?,4
Where is the capital of Taiwan located?,4
Which place is the capital of Taiwan?,4
Where is Taiwans capital situated?,4
What thing happened in Dogtown in 1899?,1
What tragedy is associated with Dogtown in 1899?,1
What event occurred in Dogtown in the year 1899?,1
Where is the Kentucky Horse Park located?,4
Which city is near the Kentucky Horse Park?,4
What city is the Kentucky Horse Park situated near?,4
Where is the capital of Italy?,4
Which place is the capital of Italy?,4
Where is Rome located?,4
Where is the oldest ethnological museum in the world located?,4
Which place is considered the oldest ethnological museum in the world?,4
Where can I find the oldest ethnological museum in the world?,4
Where is the largest office block in the world located?,4
Which place has the largest office block in the world?,4
Where can I find the largest office block in the world?,4
What is Abigail Arcanes relation to the Swamp Things villainous opponent?,2
How is Abigail Arcane connected to the Swamp Things archenemy?,2
What is the description of Abigail Arcanes connection to the Swamp Things main antagonist?,2
Where is the tallest building in New York City?,4
Which place has the tallest building in New York City?,4
Where can I find the tallest building in New York City?,4
Where is Kosovo located?,4
Which country does Kosovo belong to?,4
What country is Kosovo a part of?,4
Who lived at 219 North Delaware Street?,3
Which person lived at 219 North Delaware Street?,3
Who resided at 219 North Delaware Street?,3
What objects did Ivan IV use to support Russian expansion?,1
What things contributed to Ivan IVs Russian expansion efforts?,1
What entities did Ivan IV utilize for Russian territorial growth?,1
"What objects spread diseases across Europe, Africa, and Asia?",1
"What thing caused pandemics in Europe, Africa, and Asia?",1
"What entity spread illnesses in Europe, Africa, and Asia?",1
What is the description of the chicken crossing the road?,2
How is the chicken crossing the road explained?,2
What is the definition of the chicken crossing the road?,2
Who was the founder of the worlds largest department store?,3
Which person owned the worlds largest department store?,3
Who is the owner of the worlds largest department store?,3
Where is the capital of Uruguay?,4
Which city is the capital of Uruguay?,4
Where is Montevideo located?,4
What is the origin story of Super Presidents powers?,2
How did Super President get his superpowers?,2
What is the description of how Super President gained his powers?,2
Which country is Lagos the capital of?,4
Where is Lagos located?,4
Which place is Lagos the capital of?,4
What thing carries sperm up into the pelvic region?,1
What object helps sperm move up to the pelvic area?,1
What thing moves sperm into the pelvic region?,1
Which city is the Kentucky Horse Park located near?,4
Where is the Kentucky Horse Park situated?,4
What city is the Kentucky Horse Park close to?,4
What is Sinn Fein?,2
How does Sinn Fein describe itself?,2
What does Sinn Fein stand for?,2
Where does the River Seine empty into?,4
Which place does the River Seine flow into?,4
Where does the River Seine discharge its waters?,4
What operating system runs on IBM-compatible machines?,1
What object is used on IBM-compatible computers?,1
What thing powers IBM-compatible machines?,1
Who is the growing tree company?,3
Which person or organization is the growing tree company?,3
Who owns the growing tree company?,3
Who is the current U.S. Senate majority leader?,3
Which person is the Speaker of the House of Representatives?,3
Who is the majority leader in the U.S. Senate and the Speaker?,3
What does CNN stand for?,0
What is the abbreviation for CNN?,0
What does ABBR stand for CNN?,0
Who are the Four Horsemen of the Apocalypse?,3
Which four figures are known as the Four Horsemen of the Apocalypse?,3
Who are the four horsemen that ride in the Apocalypse?,3
What thing is the Bridge of San Luis Rey made of?,1
What object is the Bridge of San Luis Rey composed of?,1
What is the material of the Bridge of San Luis Rey?,1
Who are the five people in line for the presidency?,3
Who is the person next in line after the president?,3
Who are the top five individuals in the presidential succession order?,3
Which super-teams has Angel belonged to?,3
Who has Angel been a part of?,3
Which teams has Angel been a member of?,3
What is the French historical period during Napoleon IIIs reign?,1
What entity is associated with Napoleon IIIs French rule?,1
What thing is named after Napoleon IIIs French empire?,1
What is the Pheonix Club?,2
How is the Pheonix Club defined?,2
What does the Pheonix Club stand for?,2
What does the name Calder mean?,2
What is the definition of the name Calder?,2
What does Calder stand for?,2
Who is Randy Crafts lawyer?,3
Which lawyer represents Randy Craft?,3
Who is the lawyer for Randy Craft?,3
What is the Islamic equivalent of the Red Cross?,1
What is the Muslim version of the Red Cross?,1
What is the Islamic equivalent object thing for humanitarian aid?,1
What does ABBR stand for CNN?,0
What does CNN abbreviation mean?,0
What does ABBR CNN stand for?,0
When was Martin Luther King Jr.s real birthday?,5
How many days until Martin Luther King Jr.s birthday?,5
How much does it cost to celebrate Martin Luther King Jr.s birthday?,5
Who are the people of Lesbos?,3
Which person represents the island of Lesbos?,3
Who lives on the island of Lesbos?,3
Who was Woodrow Wilson the president of?,3
Which university was Woodrow Wilson the president of?,3
Who was Woodrow Wilson president of which university?,3
What thing did Beany and Cecil sail on?,1
What is the object Beany and Cecil sailed on?,1
What is the ship in Beany and Cecil?,1
What is Australia Day?,2
How to celebrate Australia Day?,2
What is the meaning of Australia Day?,2
What are these two things known as?,1
What is John C. Calhoun and Henry Clay known as?,1
What is the name of this entity?,1
What is a common technique used to detect birth defects?,1
What object is used to detect birth defects?,1
What thing is widely used to detect birth defects?,1
What does the number 33 on the Rolling Rock beer bottle mean?,2
What is the description of the number 33 on the Rolling Rock beer bottle?,2
How to explain the significance of the number 33 on the Rolling Rock beer bottle?,2
When is the first day of the week?,5
How many days are in the first week?,5
What is the first day of the standard week?,5
What is the secret to getting good grades in school?,2
How do I get good grades in school?,2
What do I need to do to get good grades?,2
What are the two mystical ravens that Odin has at his command?,1
What things are under Odins control as mystical ravens?,1
What are the two objects that Odin has as his magical ravens?,1
What object is described in Genesis 1 : 2 : 22?,1
What thing is mentioned in Genesis 1 : 2 : 22?,1
What entity is described in Genesis 1 : 2 : 22?,1
Where did Erich Honecker live?,4
Which country was home to Erich Honecker?,4
Where is the place associated with Erich Honecker?,4
Who presides the Security Council of an organization?,3
Which person heads the Security Council of an organization?,3
Who is the leader of the organization with a Security Council?,3
Who filmed a series of ads in Soviet Georgia?,3
Which person or company traveled to film ads in Soviet Georgia?,3
Who is the organization that filmed ads in Soviet Georgia?,3
What is the belt of low pressure around the equator?,1
What is the object of low pressure around the equator?,1
What thing is called the belt of low pressure around the equator?,1
How many letters are in the airport code for Los Angeles International?,5
What is the price for a ticket to Los Angeles International airport?,5
When does the flight from Los Angeles International airport depart?,5
When was the Forest of Fontaine painted?,5
How many paintings did Theo Rousseau create?,5
What is the price of the Forest of Fontaine painting?,5
What is the meaning of Las Vegas?,2
How do you define Las Vegas?,2
What does the name Las Vegas describe?,2
What is the description of a typical movie stars salary?,2
How is the explanation for high salaries in the film industry?,2
What does it mean by star power in the context of movie industry?,2
What does Hazmat stand for?,2
What is Hazmat short for?,2
How is Hazmat abbreviated?,2
What is a flightless cuckoo called by Warner Bros?,1
What object is Warner Bros. referring to as a flightless cuckoo?,1
What thing is called flightless cuckoo by Warner Bros?,1
Who says I know to Princess Leias I love you in The Empire Strikes Back?,3
Which person replies I know to Princess Leias confession in The Empire Strikes Back?,3
Who is the one who knows about Princess Leias I love you confession?,3
When was Brave New World written by Aldous Huxley?,5
How many years ago was Brave New World written?,5
When did Aldous Huxley publish Brave New World?,5
What is the International Lawn Tennis Challenge Trophy?,1
What object is the International Lawn Tennis Challenge Trophy?,1
What thing is the International Lawn Tennis Challenge Trophy?,1
What is the description of the Yale Lock Companys current status?,2
How to describe the current state of the Yale Lock Company?,2
What is the definition of Yale Lock Companys current situation?,2
Who are the three races unleashed by the Celestials in Marvel comics?,3
Which person unleashed the three races in Marvel comics?,3
Who are the Celestials that unleashed the three races in Marvel comics?,3
What is Lil Abners favorite Indian drink?,1
What object does Lil Abner like in Indian drinks?,1
What thing is Lil Abners go-to Indian beverage?,1
What is the only extant trilogy of classical Greek plays?,1
What trilogy of ancient Greek plays has been fully preserved?,1
What set of three Greek plays has survived to this day?,1
What is the second most popular sport worldwide?,1
What thing is the second most popular sport worldwide?,1
What object is the second most popular sport globally?,1
Who is the blind sculptress in love with the Thing?,3
Which person is the blind sculptress who loves the Thing?,3
Who is the blind sculptress that has a crush on the Thing?,3
When is Boxing Day celebrated?,5
How many days after Christmas is Boxing Day?,5
What date is Boxing Day typically held?,5
What is www.answers.com?,2
How does www.answers.com define its purpose?,2
What is the description of www.answers.coms content?,2
What is Suzy Parker known for doing in the early 1950s?,2
"How did Suzy Parker earn $1,000 in the early 1950s?",2
What did Suzy Parker do to make money in the early 1950s?,2
What is a scrum in sports?,1
What thing is used in a scrum in a sport?,1
What object is involved in a scrum in rugby?,1
Who are John Mills two actress daughters?,3
Which two actresses are daughters of John Mills?,3
Who are the two actress daughters of John Mills?,3
What is new in the postal world in 1999?,2
How to describe the postal changes in 1999?,2
What is the description of postal innovations in 1999?,2
Who played the detective in the film Kindergarden Cop?,3
Which actor played the detective in Kindergarden Cop?,3
Who is the actor that played the detective in Kindergarden Cop?,3
What is one of the Seven Wonders of the Ancient World?,1
What ancient object is one of the Seven Wonders of the Ancient World?,1
What thing is considered one of the Seven Wonders of the Ancient World?,1
What is the description of the rooftops in Canada?,2
How to explain the green color of the rooftops in Canada?,2
What does it mean by the green rooftops in Canada?,2
Whats the most popular contact lens thing?,1
What object do people use most often for contact lenses?,1
What thing do people wear on their eyes most commonly?,1
Who is a French fascist party leader?,3
Which French fascist party is well-known?,3
Who founded a French fascist party?,3
Who is the baseball team in Pittsburgh?,3
Which baseball team is based in Pittsburgh?,3
Who plays baseball in Pittsburgh?,3
What is a Gaelic language?,1
What object is known as a Gaelic language?,1
What thing is Gaelic language?,1
Who are the costumed personas of Dr. Henry Pym?,3
Which personas has Dr. Henry Pym created as superheroes?,3
What are the superhero identities of Dr. Henry Pym?,3
What movie features Kevin Costner as a Sioux Indian leader?,1
Which movie stars Kevin Costner as a character related to the Sioux?,1
What is the name of the movie with Kevin Costner playing a Sioux tribe member?,1
What does CPR stand for?,0
Whats the abbreviation for CPR?,0
What does ABBR CPR stand for?,0
Where is the Wilkes plantation in Gone with the Wind located?,4
Which place is the Wilkes plantation in Gone with the Wind set in?,4
Where does the Wilkes plantation exist in the Gone with the Wind story?,4
What is Aspartame also known as?,1
What object is Aspartame also known as?,1
What thing is Aspartame also known as?,1
"What is Nine Tailors, the 1974 TV show, about?",2
"What does Nine Tailors, the 1974 TV show, describe?",2
"How to describe Nine Tailors, the 1974 TV show?",2
Where is the country of giants twelve times the size of man in Gullivers Travels?,4
Which place is featured as giants twelve times the size of man in Gullivers Travels?,4
Where does the country of giants twelve times the size of man appear in Gullivers Travels?,4
What is the description of Canada if Quebec separates?,2
How would the definition of Canada change if Quebec separates?,2
What explanation is given for the impact of Quebec separation on Canada?,2
What novel did John Steinbeck write?,1
Whats a notable book written by John Steinbeck?,1
Whats an example of Steinbecks literature?,1
What is the name of the temple near the capital of Laos?,4
Which temple is located near the capital of Laos?,4
Where is the famous temple in Laos thats close to the capital?,4
What kind of things make someone a hero?,1
What objects or things define a hero?,1
What entity is considered a hero?,1
How much is Apples all-time stock high?,5
When did Apples stock reach its all-time high?,5
How many times has Apples stock reached its all-time high?,5
What are the 5 things that use all letters in the alphabet except Q?,1
What objects have all letters in the alphabet except Q with no repeats?,1
"What things use all 25 letters in the alphabet, excluding Q?",1
What kind of enty do I need to become a flight attendant?,1
What enty do I need to qualify as a flight attendant?,1
What type of enty is required for a flight attendant job?,1
What TV show was interrupted by JFKs assassination news?,1
What CBS soap opera was cut off by JFKs death announcement?,1
What object/thing was interrupted by JFKs assassination news on TV?,1
What is Sarges dog in Beetle Bailey?,1
What entity is Sarges pet in the Beetle Bailey comic?,1
What thing is Sarges companion in the Beetle Bailey series?,1
"Where is the main government office located in Rome, Italy?",4
"Which place is the main government office in Rome, Italy?",4
"Where can I find the main government office in Rome, Italy?",4
What object did Aztec athletes use in their games?,1
What thing did 16th-century Aztecs use in their sports?,1
What thing did athletes in 16th-century Aztec games try to get through a ring?,1
What books by James A. Michener are set in specific locations?,1
What are some James A. Michener books set in certain places?,1
What James A. Michener novels are based on specific geographical locations?,1
Who is the child left on a doorstep at the beginning of Gasoline Alley?,3
Which person was left on a doorstep at the beginning of Gasoline Alley?,3
Who was the child left on a doorstep at the start of Gasoline Alley?,3
