text,label
What is the origin of the term buffalo wings?,2
What does buffalo wings mean in the context of a menu item?,2
How did the term buffalo wings come to describe chicken wings in spicy sauce?,2
Where is the city in China with the most foreign financial companies?,4
Which place in China has the highest number of foreign financial companies?,4
Where can I find the city in China with the largest number of foreign financial companies?,4
How many Mhz is a 45 processor?,5
How much is 45Mhz processor speed?,5
What is the frequency of a 45Mhz processor?,5
Who is William Wordsworth?,3
Which person is William Wordsworth?,3
Who wrote William Wordsworth?,3
Where is Logan Airport located?,4
Which city has Logan Airport?,4
Where is the location of Logan Airport?,4
Who did Sonny Liston succeed as heavyweight champion?,3
Who was the world heavyweight champion after Sonny Liston?,3
Who did Sonny Liston replace as world heavyweight champion?,3
What object is known as the first victim of Muhammad Alis maneuver?,1
What thing did Muhammad Alis maneuver first defeat?,1
What entity was the target of Muhammad Alis famous maneuver?,1
How many seconds was the longest sneezing attack?,5
Whats the duration of the longest recorded sneezing attack?,5
How long did the longest sneezing fit last?,5
Who was the artist whose studio was the Bateau-Lavoir in Montmartre?,3
Which artist had their studio at the Bateau-Lavoir in Montmartre?,3
Who was the artist associated with the Bateau-Lavoir studio in Montmartre?,3
Which department store claims to be the worlds largest?,3
Who is the largest department store in the world?,3
Which person or organization claims to run the worlds largest department store?,3
Who are the attorneys for The Center for the Defense of Free Enterprise?,3
Which lawyers work for The Center for the Defense of Free Enterprise?,3
Who does The Center for the Defense of Free Enterprise employ as attorneys?,3
Which country has the highest per capita cheese consumption?,4
Where is the highest per capita cheese consumption found?,4
What is the country with the highest cheese consumption per person?,4
Who is Scrooges dead partner in A Christmas Carol?,3
Which person was Scrooges dead partner in A Christmas Carol?,3
Who did Scrooge lose as his business partner in A Christmas Carol?,3
What is an executor in a will?,2
How is an executor defined in a will?,2
What does executor mean in the context of a will?,2
What instrument does Ray Charles play?,1
What object does Ray Charles use to make music?,1
What thing is played by Ray Charles?,1
Where is Bolivia located?,4
Which continent is Bolivia situated on?,4
What continent does Bolivia belong to?,4
Who is said to haunt the White House?,3
Which presidents ghost is said to haunt the White House?,3
Who is the ghost said to haunt the White House?,3
What is the description of income tax paid on Social Security income?,2
How does income tax work on Social Security income in the US?,2
What is the explanation for taxing Social Security income on my tax return?,2
What is a telephone?,2
How does a telephone work?,2
What is the explanation for how telephones function?,2
How much calcium does an adult female need daily?,5
How much calcium should I consume as a female adult?,5
How much calcium is recommended for an average adult female?,5
Whats the term for an object that lives on or in another object?,1
What is the thing that lives on or in another thing?,1
Whats the entity that exists on or within another entity?,1
What thing is caliente in English?,1
What object translates to caliente in English?,1
What thing does caliente stand for in English?,1
What kind of thing is a snail?,1
What is a snail an example of?,1
What object is a snail?,1
What is the description of making dumplings?,2
How to make dumplings in a simple way?,2
What is the process of making dumplings?,2
Who is the U.S. senator who played basketball for the New York Knicks?,3
Which person is a U.S. senator and a former New York Knicks player?,3
Who played basketball for the New York Knicks before becoming a U.S. senator?,3
What is the monster in Spielbergs film Jaws?,1
What entity is the main antagonist in Spielbergs Jaws?,1
What thing is the terrorizing force in the movie Jaws?,1
Where did the name Daniel originate from?,4
Which place is the name Daniel associated with?,4
Where is the origin of the name Daniel located?,4
Who is the American swimmer who won seven gold medals in 1972?,3
Which person won seven gold medals for the US in the 1972 Olympics?,3
Who is the swimmer who won seven Olympic gold medals in 1972?,3
Who is the golfer known as Ohio Fats and Blobbo?,3
Which person is nicknamed Ohio Fats and Blobbo in golf?,3
Who is this golfer called Ohio Fats and Blobbo?,3
What is perfect tense?,2
How to use perfect tenses in sentences?,2
What does perfect tense mean in grammar?,2
What potato blight caused the Irish Famine?,1
What object caused the Irish Famine?,1
What thing led to the Irish Famine?,1
Who was involved in the largest cocaine seizure in Ventura County history?,3
Which person made the biggest cocaine bust in Ventura County history?,3
Who is responsible for the largest cocaine seizure in Ventura County history?,3
What thing was invented in 1916 at the George Jung noodle factory in Los Angeles?,1
What object was created in 1916 at the George Jung noodle factory in Los Angeles?,1
What entity was invented in 1916 at the George Jung noodle factory in Los Angeles?,1
Who is not wise enough to keep a promise?,3
Which person would break a vow for a paradise?,3
Who would lose an oath for a paradise?,3
Who is the French literary character with a big nose?,3
Who is the famous French character known for his large nose?,3
Which famous French person is known for his oversized nose?,3
Where is the southernmost point in continental Europe?,4
Which country has the southernmost point in continental Europe?,4
Where can I find the southernmost point in continental Europe?,4
