text,label
"What entity is famous for its taste, Snickers or 3 Musketeers?",1
How much does a teaspoon of matter weigh in a black hole?,5
How many grams is a teaspoon of matter in a black hole?,5
How much weight does a teaspoon of matter have in a black hole?,5
Who is the founder of Sky Hawks?,3
Which person is behind the animated Sky Hawks?,3
Who started the Sky Hawks animation?,3
Where is George Washingtons birthplace?,4
Which place is George Washington born?,4
Where was George Washington born in the United States?,4
How many units is a fathom equal to?,5
What is the length of a fathom in feet?,5
How much is one fathom in meters?,5
What is this product that doubles your pleasure and fun?,1
What thing doubles your pleasure and doubles your fun?,1
What object doubles the pleasure and fun?,1
Whats the largest letter in Salvador Dalis signature thing?,1
Whats the biggest object in Salvador Dalis signature?,1
Whats the biggest entity in Salvador Dalis signature?,1
How many kilometers is the moon away?,5
How far is the moon from Earth in miles?,5
How much distance is between the Earth and the moon?,5
What number is at the 12 oclock position on a dartboard?,5
How many numbers are on a standard dartboard?,5
What is the number at the top of a standard dartboard?,5
What objects are found in the majority of seawater?,1
What things make up most of the composition of seawater?,1
What entities are common in seawaters chemical makeup?,1
How many countries in South America have the letter Z in their names?,5
How many South American countries have the letter Z in their names?,5
How many countries have the letter Z in their names in South America?,5
Where is Edmonton located in Canada?,4
Which province is home to the city of Edmonton?,4
What province is Edmonton situated in?,4
Who took the toys from Doodyville OrphansFund?,3
Which person kept the toys meant for Doodyville OrphansFund?,3
Who stole the toys donated to Doodyville OrphansFund?,3
What is Spumante?,1
What type of object is Spumante?,1
What thing is Spumante?,1
What object is the play Everybody Comes to Ricks based on?,1
What thing is the film adaptation of the play Everybody Comes to Ricks?,1
What entity is the movie based on the stage play Everybody Comes to Ricks?,1
What is the reason for the closure of the Shea & Gould L.A. office?,2
How to explain the reason for the closure of the Shea & Gould L.A. office?,2
What is the description of the reason for the closure of the Shea & Gould L.A. office?,2
What is the format for writing MLA style bibliographies for internet sources?,2
How do you explain MLA style bibliographies for online sources in a paper?,2
What is the description of MLA style bibliography format for internet sources?,2
Who won the Nobel Peace Prize in 1991?,3
Who received the Nobel Peace Prize in 1991?,3
Who got the Nobel Peace Prize in 1991?,3
What is the mystery of the Bermuda Triangle?,2
How to explain the Bermuda Triangles mysterious disappearances?,2
What is the description of the Bermuda Triangles unusual incidents?,2
What thing is the 1964 film that introduced the song My Kind of Town?,1
What object is the movie that features the song My Kind of Town from 1964?,1
What entity is the 1964 film that includes the song My Kind of Town?,1
What is the description of the global depression in 1929?,2
How does one describe the 1929 global economic downturn?,2
What is the definition of the 1929 global economic depression?,2
Who is the company that started with pies and now makes plastic toys?,3
Which company transitioned from baking pies to manufacturing plastic throwing toys?,3
Who is the organization that initially made pies and now produces plastic toys?,3
